names,atom_pos,atoms,water_counts
1055,"[2.0572 1.9075 9.6127 2.106  1.9706 9.673  2.107  1.8209 9.6076 1.962
 1.933  9.3526 1.9797 1.9254 9.4507 2.0331 1.989  9.3101]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
771,"[1.9705 1.9177 9.633  1.9332 1.8342 9.6733 2.0179 1.9705 9.7034 1.9509
 1.9597 9.3646 2.0389 1.9548 9.3174 1.9625 1.9315 9.4598]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
866,"[2.0443 1.8493 9.3641 2.0061 1.8893 9.4474 1.9767 1.7887 9.3222 1.9946
 1.9982 9.5854 2.0564 2.0179 9.6616 1.9003 2.0151 9.6138]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1845,"[1.9573 2.0165 9.6609 2.0056 1.9335 9.6887 1.93   2.0087 9.565  1.9749
 1.9648 9.341  1.9625 2.0356 9.2714 2.0173 1.8844 9.2995]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1621,"[1.9657 2.016  9.6491 2.0505 2.0569 9.6827 1.8879 2.0712 9.6794 1.9229
 1.9942 9.3819 1.9391 2.0053 9.48   1.9905 1.931  9.3439]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
151,"[2.0452 1.8939 9.6399 2.1389 1.8632 9.6561 2.0263 1.9746 9.6959 2.0562
 1.9341 9.3775 2.1302 1.9988 9.3594 2.0589 1.9063 9.4735]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
666,"[2.0403 1.8748 9.6453 1.9648 1.9329 9.6755 2.0728 1.906  9.556  2.0924
 1.9448 9.3974 2.0108 1.9101 9.3512 2.1733 1.898  9.3619]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
460,"[2.0014 1.981  9.4031 2.0269 2.0354 9.483  2.0341 1.8872 9.4149 2.0313
 2.0882 9.6687 1.9995 2.167  9.7214 1.9807 2.0066 9.6967]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
327,"[2.0435 2.1077 9.331  2.1107 2.1677 9.2875 2.0901 2.0284 9.3702 1.9959
 2.0382 9.5927 1.9481 2.0619 9.5081 1.9304 2.0023 9.6591]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1958,"[2.002  1.9236 9.6519 2.0484 2.0093 9.6742 2.0423 1.849  9.705  2.0338
 2.0112 9.3972 2.0968 2.0886 9.4029 2.0089 1.9816 9.4894]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1875,"[2.0937 2.0059 9.6035 2.0024 1.9684 9.6197 2.1146 2.002  9.5058 2.117
 1.8887 9.342  2.2036 1.9195 9.3026 2.1028 1.7922 9.32  ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1463,"[2.0927 1.906  9.6241 2.1383 1.9794 9.6745 2.0677 1.8327 9.6873 2.0259
 1.9128 9.3569 1.9321 1.9474 9.3567 2.0629 1.9171 9.4497]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
481,"[1.9825 1.9091 9.6443 1.9791 1.8902 9.5461 1.8974 1.8786 9.6871 2.0136
 1.8587 9.3595 2.1106 1.8346 9.3577 1.9587 1.7776 9.3389]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
233,"[2.0287 1.9696 9.671  1.9459 2.0074 9.7124 2.0696 1.9028 9.7332 2.0513
 1.9728 9.4016 2.0177 1.987  9.4947 2.0245 2.0503 9.3443]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1572,"[1.9589 2.0229 9.6349 2.0541 2.0008 9.6564 1.9394 2.117  9.6627 1.982
 2.0848 9.3426 1.9574 2.08   9.4394 2.072  2.0433 9.329 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
628,"[2.0252 1.9502 9.579  1.9396 1.9256 9.6244 2.0074 1.9702 9.4827 1.9411
 1.9923 9.3203 1.9134 1.9048 9.2807 1.8814 2.0649 9.286 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
621,"[2.0132 2.0699 9.6272 2.0817 2.1068 9.69   1.9218 2.0846 9.6652 2.0009
 1.9478 9.3659 2.1    1.9375 9.3573 1.9798 1.9983 9.4496]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
10,"[2.0633 1.9354 9.5997 1.9889 1.8727 9.6228 2.044  1.979  9.5118 1.9589
 1.9665 9.3439 1.9923 2.0522 9.3045 1.8662 1.9486 9.3109]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1876,"[2.0393 1.9171 9.6163 2.0643 1.8203 9.6186 1.9736 1.9364 9.6891 1.9778
 1.933  9.358  2.001  1.934  9.4553 2.0059 1.8458 9.3179]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
613,"[2.0675 2.029  9.3792 1.9966 1.9711 9.3389 2.0799 2.0045 9.4753 2.1039
 1.9702 9.6309 2.0555 1.891  9.6681 2.0611 2.0542 9.6644]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
200,"[2.0726 1.9393 9.5748 2.028  1.989  9.5003 2.1634 1.9778 9.5909 2.0107
 2.0971 9.3343 2.0758 2.1565 9.287  1.9394 2.0683 9.2705]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
889,"[2.0515 2.0275 9.5862 2.0677 2.1094 9.6412 2.0726 1.9462 9.6405 2.018
 1.9967 9.3056 2.029  1.9842 9.4042 1.9893 2.0907 9.2869]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
661,"[2.0611 2.0177 9.6019 2.0684 1.9859 9.5074 2.0141 1.9486 9.6567 2.0994
 1.936  9.3213 2.0948 2.0328 9.2964 2.1756 1.8928 9.273 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
277,"[2.0843 1.9198 9.6798 2.1637 1.9371 9.6215 2.0461 2.0069 9.7107 2.0694
 2.0287 9.3717 2.0045 2.0843 9.3198 2.0519 2.0397 9.4696]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1922,"[1.9859 1.9402 9.5358 1.8866 1.9333 9.5257 2.0274 1.9568 9.4464 2.1013
 1.9756 9.2872 2.1678 2.047  9.2652 2.1271 1.8907 9.241 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
246,"[2.052  1.9986 9.332  2.037  1.9137 9.2813 2.0466 1.9802 9.4301 2.0818
 1.9401 9.634  2.1774 1.9212 9.6566 2.0552 2.0285 9.6725]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1576,"[1.948  1.9501 9.6187 1.9523 1.8661 9.6727 1.8668 2.0024 9.6447 2.0796
 1.9249 9.3556 2.0088 1.9245 9.285  2.0369 1.9177 9.4457]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1149,"[2.0427 2.1205 9.6344 1.9876 2.147  9.7134 2.1373 2.1056 9.6632 2.0137
 2.0266 9.3614 2.0207 2.097  9.2907 2.0233 2.0688 9.4515]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
523,"[2.0336 2.1066 9.6241 1.9498 2.0722 9.6663 2.054  2.1978 9.6598 1.9926
 2.0636 9.3085 1.9925 2.0597 9.4085 1.9661 2.1553 9.2788]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1704,"[2.0242 1.9205 9.608  2.0292 2.0133 9.6449 2.0006 1.9244 9.5109 1.9625
 1.9778 9.3589 1.9264 1.914  9.2909 2.0285 2.039  9.3153]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
927,"[1.9598 1.9999 9.6724 1.8796 2.0483 9.707  1.9523 1.9895 9.5732 1.9602
 2.007  9.4019 1.9681 2.0912 9.3486 2.0077 1.9329 9.3545]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
920,"[1.9986 1.987  9.6387 2.0235 2.0796 9.6671 1.9951 1.9825 9.5389 2.0531
 1.9324 9.3531 2.0265 1.8375 9.3702 2.1407 1.9344 9.3049]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
632,"[1.9473 1.9777 9.6744 2.0392 1.9716 9.7133 1.8818 1.9349 9.7367 2.0706
 1.9549 9.4196 2.0111 1.9751 9.4973 2.0332 1.8777 9.3682]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1960,"[2.0167 2.0053 9.6229 2.0138 2.1005 9.6537 2.1114 1.9789 9.6049 1.9884
 1.9552 9.3467 1.9937 1.965  9.4461 1.9368 2.0317 9.3083]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
5,"[2.1255 1.9429 9.6372 2.0852 2.0282 9.6701 2.0691 1.8658 9.6667 2.1603
 1.9237 9.334  2.1649 1.9328 9.4335 2.1281 2.0096 9.2942]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1439,"[1.9837 2.1313 9.6744 2.0069 2.2093 9.7326 1.8977 2.0909 9.7056 2.0011
 2.0743 9.393  1.9545 2.1369 9.3305 1.9973 2.1111 9.486 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
998,"[2.0221 1.9201 9.5922 2.0273 2.0093 9.6372 2.0271 1.9325 9.4931 2.044
 1.8908 9.3134 1.9834 1.8132 9.2962 2.1342 1.8719 9.2744]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1519,"[2.0168 1.9704 9.6769 1.9741 2.0588 9.6955 2.1112 1.9712 9.71   1.9732
 1.8937 9.394  2.0679 1.918  9.4152 1.916  1.909  9.4745]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
61,"[2.1354 1.9484 9.6515 2.1193 1.9107 9.5603 2.1329 1.8746 9.719  2.0722
 1.8947 9.3818 1.9768 1.8764 9.3581 2.0972 1.9865 9.351 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
149,"[2.0181 1.9204 9.5531 1.9886 1.8564 9.624  1.9935 2.0136 9.5799 2.1417
 1.9204 9.2951 2.1543 2.0192 9.2861 2.1046 1.8996 9.3856]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
865,"[2.0309 1.9306 9.3151 2.0453 1.9263 9.414  2.0662 2.0174 9.2801 2.0226
 1.9234 9.608  2.0913 1.9007 9.677  1.9328 1.9307 9.6515]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1244,"[2.0268 1.983  9.3645 1.986  2.0452 9.2977 2.1026 1.9335 9.322  1.9888
 1.9761 9.6441 2.0025 1.9827 9.5452 2.0596 1.9177 9.6837]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1368,"[1.996  2.0575 9.6514 2.0528 2.1228 9.7015 1.907  2.0494 9.6964 2.0127
 1.9525 9.4031 1.9935 2.0145 9.4793 1.9813 1.8604 9.4264]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1109,"[2.0059 2.0239 9.6096 1.9234 2.0142 9.6651 2.071  1.9518 9.6337 1.9454
 2.0004 9.3426 1.8636 1.9432 9.3492 1.976  2.0254 9.4344]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1370,"[2.0937 1.9158 9.5472 2.1323 1.8802 9.4621 2.0797 1.8405 9.6115 2.0243
 2.0711 9.3256 2.0111 2.0394 9.4195 2.0787 2.0041 9.2751]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
110,"[2.0437 2.0787 9.5216 2.008  2.1721 9.5242 1.9823 2.0181 9.5723 2.1249
 1.9233 9.3201 2.108  1.9747 9.4042 2.1402 1.987  9.2446]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1106,"[2.0913 1.9046 9.6111 2.0266 1.9705 9.6493 2.1734 1.9015 9.6681 2.0556
 1.9348 9.352  2.0098 2.0221 9.3351 2.067  1.9216 9.4504]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1847,"[1.9789 1.9866 9.6467 1.994  1.9025 9.6988 1.9903 1.9678 9.5492 1.9934
 1.9708 9.3666 1.9645 2.0396 9.3    1.9871 1.8799 9.3254]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
202,"[1.9676 2.0015 9.3475 2.0386 2.0637 9.3145 1.8777 2.0428 9.333  2.0011
 2.0198 9.6449 1.9851 2.0301 9.5467 2.0987 2.0297 9.664 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
775,"[2.0843 1.9039 9.5879 2.0949 1.9714 9.6609 2.1521 1.8313 9.5994 2.0871
 2.0593 9.3063 2.1002 2.0237 9.3988 2.1686 2.0409 9.2515]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
115,"[2.0436 1.9383 9.3799 2.1267 1.8878 9.3568 1.9657 1.8979 9.332  1.9976
 2.0084 9.6318 2.0293 1.9988 9.5375 1.8979 2.0165 9.6328]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
891,"[2.0362 1.9232 9.5721 1.9842 1.8546 9.623  2.1281 1.9309 9.6109 2.0149
 1.9621 9.3051 1.9193 1.9478 9.2795 2.0212 1.9775 9.4037]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
221,"[2.1201 1.9147 9.6698 2.1987 1.8813 9.7217 2.0385 1.8632 9.696  2.0652
 1.9152 9.4056 2.1556 1.9268 9.3644 2.0745 1.9086 9.505 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
721,"[1.9499 1.9978 9.3396 1.9603 1.9703 9.4351 2.0187 1.9513 9.2838 2.011
 1.923  9.62   1.9314 1.8816 9.6641 2.0814 1.9414 9.6886]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
916,"[2.0214 2.0986 9.3478 2.0932 2.1654 9.3283 1.9506 2.1042 9.2774 1.9729
 2.0649 9.6206 2.0581 2.0138 9.6322 1.9533 2.0755 9.5232]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
59,"[1.9367 2.0128 9.3074 1.91   2.1043 9.2773 1.895  1.9445 9.2474 2.092
 1.9263 9.5141 2.1838 1.9181 9.4752 2.0269 1.9488 9.4416]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1485,"[2.0028 1.9413 9.4945 2.0097 2.0247 9.5492 2.0367 1.8637 9.5477 2.0016
 2.1528 9.6673 2.0453 2.0841 9.7255 1.9209 2.1892 9.7137]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1049,"[1.9783 1.9634 9.6644 1.994  1.8648 9.6695 2.0262 2.0087 9.7396 2.0139
 1.9981 9.396  1.9836 2.016  9.4896 2.0914 2.0573 9.3741]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
548,"[2.0311 1.9289 9.365  2.0927 1.8623 9.3229 2.0461 1.9304 9.4638 2.0752
 1.9015 9.6463 2.0391 1.8173 9.6864 2.0582 1.978  9.7084]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
431,"[2.0226 2.0227 9.5798 2.0827 1.9489 9.6106 1.9422 2.0271 9.6392 2.031
 2.0497 9.3068 2.0909 1.9799 9.2675 2.0379 2.047  9.4066]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
299,"[2.0402 1.8917 9.5975 2.1205 1.9304 9.6427 2.0277 1.797  9.6269 2.0786
 1.9602 9.3333 2.0304 2.0427 9.3037 2.0509 1.9372 9.4266]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1936,"[2.051  2.0198 9.6312 2.1265 2.0853 9.6317 2.018  2.0077 9.5375 1.9985
 2.0118 9.3681 1.9225 1.9935 9.3058 2.0792 1.9609 9.3382]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
158,"[2.0149 1.9902 9.572  2.0315 2.081  9.6104 2.0165 1.9222 9.6453 2.0972
 1.9951 9.3108 2.0359 2.0584 9.2636 2.0633 1.9786 9.4035]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
678,"[2.0371 1.9176 9.4028 1.958  1.9702 9.3714 2.0405 1.9191 9.5028 2.0805
 1.9233 9.6771 2.0066 1.9874 9.6978 2.1621 1.9484 9.7291]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
119,"[1.9847 1.9529 9.362  1.9159 1.8885 9.3285 1.9643 2.0445 9.3274 1.9735
 2.0452 9.6592 1.9164 1.9896 9.7197 1.9639 2.0126 9.5651]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
903,"[1.9882 2.0407 9.6148 1.9072 2.0497 9.6727 1.9604 2.0163 9.5219 2.0489
 1.9771 9.3338 2.1409 2.0013 9.3029 2.0161 1.898  9.2821]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1376,"[2.0529 2.0266 9.3715 1.9957 2.0056 9.4508 2.0636 1.9445 9.3154 1.9426
 1.9861 9.6306 2.0074 1.9562 9.7006 1.8492 1.973  9.6639]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
935,"[2.008  1.9215 9.5367 2.0064 1.9722 9.6229 2.052  1.8329 9.551  1.9852
 2.066  9.3063 1.9917 2.0244 9.397  2.0706 2.0511 9.2565]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
711,"[2.0886 1.9226 9.3632 2.074  1.9492 9.4585 2.0091 1.9492 9.3086 2.0381
 2.036  9.6149 2.1034 2.092  9.6659 1.9602 2.0138 9.6736]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
504,"[2.0684 1.9845 9.6053 2.0739 1.9362 9.5179 2.1381 1.9488 9.6676 2.1177
 1.8864 9.3336 2.022  1.9056 9.3117 2.1568 1.8273 9.2631]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1294,"[2.0257 1.9919 9.6281 1.9903 1.9086 9.6706 2.1134 2.0159 9.6698 1.9807
 1.9772 9.3427 2.059  2.0149 9.2932 1.9994 1.9792 9.441 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
839,"[2.0137 1.8899 9.5899 1.9647 1.956  9.6467 1.9785 1.798  9.6079 2.0554
 1.9365 9.3004 1.9607 1.9468 9.2698 2.0583 1.9377 9.4004]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1091,"[2.1177 1.9372 9.3104 2.2148 1.9273 9.2885 2.1068 1.9486 9.4091 2.0758
 1.8972 9.5738 1.9842 1.9211 9.606  2.1299 1.8622 9.6502]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
931,"[2.0614 1.8987 9.655  2.038  1.8122 9.6993 2.0571 1.8876 9.5557 2.0902
 1.8835 9.3763 2.1651 1.931  9.3301 2.0548 1.8113 9.3168]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
707,"[1.9914 1.9486 9.5379 2.0348 1.9393 9.6275 1.9845 2.0455 9.5142 2.0619
 1.8735 9.2917 2.1048 1.9554 9.2536 2.0443 1.8873 9.3892]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
913,"[2.015  2.0329 9.3876 1.9395 2.0797 9.3417 2.0397 1.9509 9.336  2.0212
 2.0932 9.6627 2.0494 2.0089 9.7086 2.0186 2.0781 9.5639]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
897,"[2.0346 1.9718 9.605  1.9389 1.9805 9.6326 2.09   2.0378 9.6557 2.0242
 1.9171 9.3406 1.9325 1.9312 9.3033 2.0201 1.9181 9.4405]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
886,"[1.9449 1.9605 9.647  2.0189 1.9985 9.7026 1.8572 1.979  9.6913 1.9698
 2.0047 9.3717 1.9551 1.9915 9.4697 1.9103 2.078  9.3386]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1793,"[2.0612 2.032  9.6754 2.1038 2.1217 9.6638 2.0452 1.9909 9.5856 2.0435
 1.9725 9.389  2.0129 1.8892 9.3431 2.0243 2.0516 9.3309]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1476,"[2.0008 2.0749 9.352  2.0149 2.0837 9.4506 2.0163 1.98   9.3245 2.0211
 2.1322 9.6222 2.0048 2.225  9.6557 2.1042 2.0957 9.6642]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1602,"[2.0056 1.9879 9.3672 2.0556 2.0445 9.3016 2.0209 2.0227 9.4597 2.1116
 2.0199 9.6748 2.2095 2.0317 9.6582 2.0964 1.9355 9.7263]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1496,"[2.045  2.0484 9.3859 2.1411 2.0238 9.3738 2.0209 2.0418 9.4828 1.9701
 2.0051 9.6587 1.9944 1.9237 9.7115 1.9778 2.086  9.7169]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
339,"[1.935  1.9746 9.6809 2.0294 1.9428 9.6905 1.9183 2.0014 9.586  1.9529
 1.9509 9.3874 2.024  1.973  9.3206 1.8825 1.8948 9.3438]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1549,"[2.0786 1.9563 9.5709 2.0425 2.0182 9.6407 2.1759 1.9402 9.5878 2.0274
 1.9091 9.3079 2.0395 1.9205 9.4066 2.1132 1.9303 9.2612]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
186,"[2.007  2.0546 9.5761 2.0838 2.0055 9.6171 1.9526 2.0975 9.6482 2.0318
 1.9753 9.3182 2.0108 2.0179 9.4062 2.1    1.9034 9.3314]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
23,"[1.9886 2.0699 9.6363 2.0833 2.0462 9.6579 1.9269 2.006  9.6824 1.9931
 2.0268 9.3638 1.9843 1.9285 9.3477 1.963  2.0482 9.4567]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1679,"[2.0089 1.8947 9.6194 2.0385 1.8251 9.6848 1.9288 1.9425 9.6555 2.0699
 1.9644 9.3403 2.0189 1.9317 9.4198 2.1576 2.0021 9.3701]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1974,"[2.0539 1.9519 9.6134 2.0537 1.8521 9.6078 2.1357 1.9824 9.6622 1.9342
 1.9676 9.3153 1.9413 2.0033 9.4084 1.9052 2.0408 9.2536]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1442,"[2.035  1.89   9.6582 2.1213 1.9212 9.6979 1.9623 1.8971 9.7265 2.0319
 1.9836 9.4051 2.0954 2.0607 9.3998 2.0425 1.9377 9.4934]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
789,"[1.9885 2.0426 9.3707 1.9787 2.1272 9.3184 2.0456 1.9783 9.3197 2.0339
 2.0252 9.6422 2.0238 2.0378 9.5435 1.9513 1.9826 9.679 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
485,"[1.9516 2.0368 9.3535 1.8556 2.0392 9.3255 2.0043 2.1004 9.297  2.0114
 1.9193 9.5932 1.9791 1.9755 9.5171 1.9414 1.9164 9.6645]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1751,"[2.0902 1.9066 9.3792 2.0821 1.9355 9.4746 2.0371 1.9683 9.3211 2.0155
 1.9485 9.6427 2.0833 1.8862 9.682  1.9248 1.9254 9.6779]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
296,"[2.0029 2.0084 9.6115 1.984  1.9129 9.6343 1.9313 2.0667 9.6499 2.0893
 1.9713 9.3263 2.1032 2.0612 9.2848 2.0811 1.9813 9.4255]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
12,"[2.04   1.9256 9.5843 2.0132 1.9065 9.4899 2.1368 1.904  9.5965 2.0366
 1.9328 9.2979 1.976  1.8692 9.2502 2.1317 1.9053 9.2836]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
684,"[1.9935 2.0276 9.659  2.0627 2.0847 9.7031 1.9176 2.0124 9.7222 2.0726
 1.9866 9.3938 2.0062 2.0265 9.3305 2.0365 1.9907 9.4869]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1374,"[1.965  1.9936 9.2966 1.9413 2.0091 9.3925 1.9379 1.9011 9.2701 1.9654
 2.014  9.5729 1.9947 1.9282 9.6151 1.9103 2.0661 9.6382]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1449,"[2.0571 2.0855 9.6674 1.9752 2.0996 9.723  2.1384 2.1052 9.7222 1.9632
 2.0153 9.4032 2.005  2.011  9.4939 1.8646 2.     9.4111]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1862,"[2.0023 2.0193 9.6704 2.0203 1.9497 9.7399 1.9251 2.076  9.6993 2.0105
 1.9365 9.4187 1.9176 1.9248 9.3835 2.0064 1.966  9.5142]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1196,"[2.1132 1.9742 9.3009 2.0309 2.015  9.2613 2.0959 1.9502 9.3964 1.9995
 2.0171 9.5466 2.0203 2.1055 9.5884 1.9659 1.9542 9.6167]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
709,"[2.0869 2.0396 9.3316 2.0959 2.0175 9.4287 1.9944 2.0732 9.3135 2.0043
 2.0298 9.6539 2.0675 2.1021 9.6818 1.9138 2.048  9.6922]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1899,"[2.0401 1.9107 9.3462 2.0387 1.9223 9.4455 2.0377 2.0004 9.3021 2.0511
 1.9372 9.6054 2.1293 1.9682 9.6596 1.9999 1.8685 9.657 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
390,"[2.0772 2.0324 9.609  1.9892 2.0224 9.6553 2.062  2.0455 9.511  2.0283
 2.0724 9.3404 2.0654 1.99   9.2976 2.0712 2.1532 9.3   ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
64,"[2.0925 1.9389 9.3241 2.0105 1.9957 9.3163 2.0799 1.8549 9.2711 2.0381
 1.9618 9.6482 2.0562 1.9314 9.5547 2.0081 1.8839 9.7033]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
596,"[1.9358 1.9904 9.628  1.9325 2.0719 9.6859 1.8955 1.9131 9.677  2.0024
 1.9236 9.3338 1.9831 1.9608 9.4246 2.0831 1.9686 9.2957]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
257,"[2.0421 2.0056 9.6164 1.9724 2.0015 9.688  2.1315 1.984  9.6556 2.0195
 1.94   9.3658 2.0959 1.984  9.3185 2.0146 1.9739 9.4598]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1516,"[1.9935 2.0344 9.5891 1.9446 2.0676 9.6697 2.0183 1.9385 9.6023 1.9789
 2.0849 9.3225 2.0026 1.9984 9.2783 1.9794 2.0728 9.4218]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
169,"[2.0093 1.8324 9.6507 1.9308 1.894  9.6432 2.0832 1.8784 9.6998 2.011
 1.791  9.2894 2.0389 1.7617 9.3808 1.9701 1.7138 9.2407]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
342,"[1.9304 2.0697 9.6614 2.0028 2.1186 9.71   1.8416 2.0948 9.7    1.9787
 1.9886 9.3591 2.0529 2.0295 9.306  1.971  2.0354 9.4471]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1057,"[1.9578 1.9835 9.6822 2.0086 2.0504 9.7364 1.8737 1.9586 9.7303 1.9793
 1.9872 9.4063 1.9655 2.0034 9.5041 1.9966 2.0743 9.3603]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1270,"[2.0306 1.8956 9.342  2.0075 1.9818 9.2969 1.9885 1.8197 9.2924 2.0616
 1.9366 9.6454 2.0457 2.0336 9.6639 2.0412 1.9172 9.5495]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
449,"[2.0399 1.9357 9.6346 2.0167 1.9682 9.7263 2.1296 1.8915 9.6367 2.0048
 2.0163 9.3352 2.0054 2.0161 9.4352 2.0284 1.9252 9.3015]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1886,"[2.04   1.895  9.3726 2.0595 1.8154 9.3153 2.0872 1.975  9.3356 2.0372
 1.9823 9.6487 1.9574 1.951  9.7002 2.0363 1.9413 9.5575]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1991,"[2.0374 2.1013 9.6541 2.0958 2.1549 9.715  1.9443 2.0993 9.6904 2.0596
 1.919  9.4366 2.1215 1.8648 9.4936 2.0268 1.9978 9.4886]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
